match_id,season,date,city,venue,teams,team_1,team_2,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,result,method
180,2020,2020-09-20,,Dubai International Cricket Stadium,"['Delhi Capitals', 'Kings XI Punjab']",DC,KXIP,KXIP,field,DC,,,['MP Stoinis'],superover,0
221,2020,2020-09-21,,Dubai International Cricket Stadium,"['Royal Challengers Bangalore', 'Sunrisers Hyderabad']",RCB,SRH,SRH,field,RCB,10.0,,['YS Chahal'],0,0
183,2020,2020-09-22,,Sharjah Cricket Stadium,"['Rajasthan Royals', 'Chennai Super Kings']",RR,CSK,CSK,field,RR,16.0,,['SV Samson'],0,0
195,2020,2020-09-23,Abu Dhabi,Sheikh Zayed Stadium,"['Mumbai Indians', 'Kolkata Knight Riders']",MI,KKR,KKR,field,MI,49.0,,['RG Sharma'],0,0
197,2020,2020-09-24,,Dubai International Cricket Stadium,"['Kings XI Punjab', 'Royal Challengers Bangalore']",KXIP,RCB,RCB,field,KXIP,97.0,,['KL Rahul'],0,0
226,2020,2020-09-25,,Dubai International Cricket Stadium,"['Delhi Capitals', 'Chennai Super Kings']",DC,CSK,CSK,field,DC,44.0,,['PP Shaw'],0,0
232,2020,2020-09-26,Abu Dhabi,Sheikh Zayed Stadium,"['Sunrisers Hyderabad', 'Kolkata Knight Riders']",SRH,KKR,SRH,bat,KKR,,7.0,['Shubman Gill'],0,0
214,2020,2020-09-27,,Sharjah Cricket Stadium,"['Kings XI Punjab', 'Rajasthan Royals']",KXIP,RR,RR,field,RR,,4.0,['SV Samson'],0,0
234,2020,2020-09-28,,Dubai International Cricket Stadium,"['Royal Challengers Bangalore', 'Mumbai Indians']",RCB,MI,MI,field,RCB,,,['AB de Villiers'],superover,0
219,2020,2020-09-29,Abu Dhabi,Sheikh Zayed Stadium,"['Sunrisers Hyderabad', 'Delhi Capitals']",SRH,DC,DC,field,SRH,15.0,,['Rashid Khan'],0,0
191,2020,2020-09-30,,Dubai International Cricket Stadium,"['Kolkata Knight Riders', 'Rajasthan Royals']",KKR,RR,RR,field,KKR,37.0,,['Shivam Mavi'],0,0
190,2020,2020-10-01,Abu Dhabi,Sheikh Zayed Stadium,"['Mumbai Indians', 'Kings XI Punjab']",MI,KXIP,KXIP,field,MI,48.0,,['KA Pollard'],0,0
203,2020,2020-10-02,,Dubai International Cricket Stadium,"['Sunrisers Hyderabad', 'Chennai Super Kings']",SRH,CSK,SRH,bat,SRH,7.0,,['PK Garg'],0,0
202,2020,2020-10-03,,Sharjah Cricket Stadium,"['Delhi Capitals', 'Kolkata Knight Riders']",DC,KKR,KKR,field,DC,18.0,,['SS Iyer'],0,0
201,2020,2020-10-03,Abu Dhabi,Sheikh Zayed Stadium,"['Rajasthan Royals', 'Royal Challengers Bangalore']",RR,RCB,RR,bat,RCB,,8.0,['YS Chahal'],0,0
225,2020,2020-10-04,,Sharjah Cricket Stadium,"['Mumbai Indians', 'Sunrisers Hyderabad']",MI,SRH,MI,bat,MI,34.0,,['TA Boult'],0,0
200,2020,2020-10-04,,Dubai International Cricket Stadium,"['Kings XI Punjab', 'Chennai Super Kings']",KXIP,CSK,KXIP,bat,CSK,,10.0,['SR Watson'],0,0
206,2020,2020-10-05,,Dubai International Cricket Stadium,"['Delhi Capitals', 'Royal Challengers Bangalore']",DC,RCB,RCB,field,DC,59.0,,['AR Patel'],0,0
198,2020,2020-10-06,Abu Dhabi,Sheikh Zayed Stadium,"['Mumbai Indians', 'Rajasthan Royals']",MI,RR,MI,bat,MI,57.0,,['SA Yadav'],0,0
188,2020,2020-10-07,Abu Dhabi,Sheikh Zayed Stadium,"['Kolkata Knight Riders', 'Chennai Super Kings']",KKR,CSK,KKR,bat,KKR,10.0,,['RA Tripathi'],0,0
229,2020,2020-10-08,,Dubai International Cricket Stadium,"['Sunrisers Hyderabad', 'Kings XI Punjab']",SRH,KXIP,SRH,bat,SRH,69.0,,['JM Bairstow'],0,0
187,2020,2020-10-09,,Sharjah Cricket Stadium,"['Delhi Capitals', 'Rajasthan Royals']",DC,RR,RR,field,DC,46.0,,['R Ashwin'],0,0
212,2020,2020-10-10,,Dubai International Cricket Stadium,"['Royal Challengers Bangalore', 'Chennai Super Kings']",RCB,CSK,RCB,bat,RCB,37.0,,['V Kohli'],0,0
210,2020,2020-10-10,Abu Dhabi,Sheikh Zayed Stadium,"['Kolkata Knight Riders', 'Kings XI Punjab']",KKR,KXIP,KKR,bat,KKR,2.0,,['KD Karthik'],0,0
216,2020,2020-10-11,Abu Dhabi,Sheikh Zayed Stadium,"['Delhi Capitals', 'Mumbai Indians']",DC,MI,DC,bat,MI,,5.0,['Q de Kock'],0,0
194,2020,2020-10-11,,Dubai International Cricket Stadium,"['Sunrisers Hyderabad', 'Rajasthan Royals']",SRH,RR,SRH,bat,RR,,5.0,['R Tewatia'],0,0
227,2020,2020-10-12,,Sharjah Cricket Stadium,"['Royal Challengers Bangalore', 'Kolkata Knight Riders']",RCB,KKR,RCB,bat,RCB,82.0,,['AB de Villiers'],0,0
215,2020,2020-10-13,,Dubai International Cricket Stadium,"['Chennai Super Kings', 'Sunrisers Hyderabad']",CSK,SRH,CSK,bat,CSK,20.0,,['RA Jadeja'],0,0
230,2020,2020-10-14,,Dubai International Cricket Stadium,"['Delhi Capitals', 'Rajasthan Royals']",DC,RR,DC,bat,DC,13.0,,['A Nortje'],0,0
218,2020,2020-10-15,,Sharjah Cricket Stadium,"['Royal Challengers Bangalore', 'Kings XI Punjab']",RCB,KXIP,RCB,bat,KXIP,,8.0,['KL Rahul'],0,0
213,2020,2020-10-16,Abu Dhabi,Sheikh Zayed Stadium,"['Kolkata Knight Riders', 'Mumbai Indians']",KKR,MI,KKR,bat,MI,,8.0,['Q de Kock'],0,0
196,2020,2020-10-17,,Sharjah Cricket Stadium,"['Chennai Super Kings', 'Delhi Capitals']",CSK,DC,CSK,bat,DC,,5.0,['S Dhawan'],0,0
209,2020,2020-10-17,,Dubai International Cricket Stadium,"['Rajasthan Royals', 'Royal Challengers Bangalore']",RR,RCB,RR,bat,RCB,,7.0,['AB de Villiers'],0,0
204,2020,2020-10-18,,Dubai International Cricket Stadium,"['Mumbai Indians', 'Kings XI Punjab']",MI,KXIP,MI,bat,KXIP,,,['KL Rahul'],superover,0
199,2020,2020-10-18,Abu Dhabi,Sheikh Zayed Stadium,"['Kolkata Knight Riders', 'Sunrisers Hyderabad']",KKR,SRH,SRH,field,KKR,,,['LH Ferguson'],superover,0
220,2020,2020-10-19,Abu Dhabi,Sheikh Zayed Stadium,"['Chennai Super Kings', 'Rajasthan Royals']",CSK,RR,CSK,bat,RR,,7.0,['JC Buttler'],0,0
233,2020,2020-10-20,,Dubai International Cricket Stadium,"['Delhi Capitals', 'Kings XI Punjab']",DC,KXIP,DC,bat,KXIP,,5.0,['S Dhawan'],0,0
181,2020,2020-10-21,Abu Dhabi,Sheikh Zayed Stadium,"['Kolkata Knight Riders', 'Royal Challengers Bangalore']",KKR,RCB,KKR,bat,RCB,,8.0,['Mohammed Siraj'],0,0
205,2020,2020-10-22,,Dubai International Cricket Stadium,"['Rajasthan Royals', 'Sunrisers Hyderabad']",RR,SRH,SRH,field,SRH,,8.0,['MK Pandey'],0,0
208,2020,2020-10-23,,Sharjah Cricket Stadium,"['Chennai Super Kings', 'Mumbai Indians']",CSK,MI,MI,field,MI,,10.0,['TA Boult'],0,0
185,2020,2020-10-24,,Dubai International Cricket Stadium,"['Kings XI Punjab', 'Sunrisers Hyderabad']",KXIP,SRH,SRH,field,KXIP,12.0,,['CJ Jordan'],0,0
184,2020,2020-10-24,Abu Dhabi,Sheikh Zayed Stadium,"['Kolkata Knight Riders', 'Delhi Capitals']",KKR,DC,DC,field,KKR,59.0,,['CV Varun'],0,0
228,2020,2020-10-25,Abu Dhabi,Sheikh Zayed Stadium,"['Mumbai Indians', 'Rajasthan Royals']",MI,RR,MI,bat,RR,,8.0,['BA Stokes'],0,0
231,2020,2020-10-25,,Dubai International Cricket Stadium,"['Royal Challengers Bangalore', 'Chennai Super Kings']",RCB,CSK,RCB,bat,CSK,,8.0,['RD Gaikwad'],0,0
207,2020,2020-10-26,,Sharjah Cricket Stadium,"['Kolkata Knight Riders', 'Kings XI Punjab']",KKR,KXIP,KXIP,field,KXIP,,8.0,['CH Gayle'],0,0
211,2020,2020-10-27,,Dubai International Cricket Stadium,"['Sunrisers Hyderabad', 'Delhi Capitals']",SRH,DC,DC,field,SRH,88.0,,['WP Saha'],0,0
186,2020,2020-10-28,Abu Dhabi,Sheikh Zayed Stadium,"['Royal Challengers Bangalore', 'Mumbai Indians']",RCB,MI,MI,field,MI,,5.0,['SA Yadav'],0,0
223,2020,2020-10-29,,Dubai International Cricket Stadium,"['Kolkata Knight Riders', 'Chennai Super Kings']",KKR,CSK,CSK,field,CSK,,6.0,['RD Gaikwad'],0,0
224,2020,2020-10-30,Abu Dhabi,Sheikh Zayed Stadium,"['Kings XI Punjab', 'Rajasthan Royals']",KXIP,RR,RR,field,RR,,7.0,['BA Stokes'],0,0
222,2020,2020-10-31,,Dubai International Cricket Stadium,"['Delhi Capitals', 'Mumbai Indians']",DC,MI,MI,field,MI,,9.0,['Ishan Kishan'],0,0
189,2020,2020-10-31,,Sharjah Cricket Stadium,"['Royal Challengers Bangalore', 'Sunrisers Hyderabad']",RCB,SRH,SRH,field,SRH,,5.0,['Sandeep Sharma'],0,0
217,2020,2020-11-01,,Dubai International Cricket Stadium,"['Kolkata Knight Riders', 'Rajasthan Royals']",KKR,RR,RR,field,KKR,60.0,,['PJ Cummins'],0,0
193,2020,2020-11-01,Abu Dhabi,Sheikh Zayed Stadium,"['Kings XI Punjab', 'Chennai Super Kings']",KXIP,CSK,CSK,field,CSK,,9.0,['RD Gaikwad'],0,0
192,2020,2020-11-02,Abu Dhabi,Sheikh Zayed Stadium,"['Royal Challengers Bangalore', 'Delhi Capitals']",RCB,DC,DC,field,DC,,6.0,['A Nortje'],0,0
182,2020,2020-11-03,,Sharjah Cricket Stadium,"['Mumbai Indians', 'Sunrisers Hyderabad']",MI,SRH,SRH,field,SRH,,10.0,['S Nadeem'],0,0
235,2020,2020-11-05,,Dubai International Cricket Stadium,"['Mumbai Indians', 'Delhi Capitals']",MI,DC,DC,field,MI,57.0,,['JJ Bumrah'],0,0
236,2020,2020-11-06,Abu Dhabi,Sheikh Zayed Stadium,"['Royal Challengers Bangalore', 'Sunrisers Hyderabad']",RCB,SRH,SRH,field,SRH,,6.0,['KS Williamson'],0,0
237,2020,2020-11-08,Abu Dhabi,Sheikh Zayed Stadium,"['Delhi Capitals', 'Sunrisers Hyderabad']",DC,SRH,DC,bat,DC,17.0,,['MP Stoinis'],0,0
238,2020,2020-11-10,,Dubai International Cricket Stadium,"['Delhi Capitals', 'Mumbai Indians']",DC,MI,DC,bat,MI,,5.0,['TA Boult'],0,0
